exp_id,run_id,algorithm,config_hash,seed,n_train_episodes,train_wall_time_s,stop_reason,first_success_episode,post_convergence_std,cum_env_steps,probe_max_q,eval_mean_reward,eval_std_reward,eval_median_reward,eval_mean_steps,eval_median_steps,eval_success_rate,eval_mean_illegal,eval_mean_episode_seconds,memory_bytes,alpha,gamma,exploration,decay_type,decay_frac,epsilon_decay,reward_shaping,episodes_to_threshold,converged
e0,brute_force__eb301c7c__s42,brute_force,eb301c7c,42,0,9.000004865811206e-07,completed,,,0,[],-5401.817,2693.9568227560503,-6522.5,1383.314,1697.5,0.56,447.807,0.0419125207109937,0,0.15,0.99,epsilon_greedy,exp,0.6,0.9995,none,,False
e0,brute_force__eb301c7c__s43,brute_force,eb301c7c,43,0,1.0999992809956893e-06,completed,,,0,[],-5459.575,2675.505993395585,-6696.5,1396.618,1724.5,0.559,452.744,0.04255948228599027,0,0.15,0.99,epsilon_greedy,exp,0.6,0.9995,none,,False
e0,brute_force__eb301c7c__s44,brute_force,eb301c7c,44,0,1.0000003385357559e-06,completed,,,0,[],-5445.628,2653.269285149081,-6677.5,1395.961,1701.5,0.567,451.286,0.04173977282998749,0,0.15,0.99,epsilon_greedy,exp,0.6,0.9995,none,,False
e0,brute_force__eb301c7c__s45,brute_force,eb301c7c,45,0,1.100000190490391e-06,completed,,,0,[],-5553.217,2659.4923740440763,-7192.0,1420.816,1829.0,0.532,460.397,0.04370153528103674,0,0.15,0.99,epsilon_greedy,exp,0.6,0.9995,none,,False
e0,brute_force__eb301c7c__s46,brute_force,eb301c7c,46,0,1.3999997463542968e-06,completed,,,0,[],-5390.132,2725.6855835691094,-6719.0,1377.701,1730.5,0.544,447.095,0.041374811317980854,0,0.15,0.99,epsilon_greedy,exp,0.6,0.9995,none,,False
e0,brute_force__eb301c7c__s47,brute_force,eb301c7c,47,0,1.2999998943996616e-06,completed,,,0,[],-5315.914,2700.196920228599,-6351.5,1360.657,1626.0,0.579,440.824,0.04205714218503181,0,0.15,0.99,epsilon_greedy,exp,0.6,0.9995,none,,False
e0,brute_force__eb301c7c__s48,brute_force,eb301c7c,48,0,1.4000015653437003e-06,completed,,,0,[],-5438.285,2699.4082215406993,-6856.0,1391.27,1757.5,0.554,450.961,0.0356839762439904,0,0.15,0.99,epsilon_greedy,exp,0.6,0.9995,none,,False
e0,brute_force__eb301c7c__s49,brute_force,eb301c7c,49,0,1.7000002117129043e-06,completed,,,0,[],-5471.082,2695.5319600820585,-6852.0,1400.664,1761.5,0.544,453.538,0.03632521052600896,0,0.15,0.99,epsilon_greedy,exp,0.6,0.9995,none,,False
e0,brute_force__eb301c7c__s50,brute_force,eb301c7c,50,0,2.7999994927085936e-06,completed,,,0,[],-5418.142,2685.8173721965522,-6533.5,1389.271,1671.0,0.56,448.959,0.033698108205022434,0,0.15,0.99,epsilon_greedy,exp,0.6,0.9995,none,,False
e0,brute_force__eb301c7c__s51,brute_force,eb301c7c,51,0,2.2999993234407157e-06,completed,,,0,[],-5387.763,2661.413525701293,-6345.0,1379.286,1641.0,0.566,446.707,0.03353842279300079,0,0.15,0.99,epsilon_greedy,exp,0.6,0.9995,none,,False
