exp_id,run_id,algorithm,config_hash,seed,n_train_episodes,train_wall_time_s,stop_reason,first_success_episode,post_convergence_std,cum_env_steps,probe_max_q,eval_mean_reward,eval_std_reward,eval_median_reward,eval_mean_steps,eval_median_steps,eval_success_rate,eval_mean_illegal,eval_mean_episode_seconds,memory_bytes,alpha,gamma,exploration,decay_type,decay_frac,epsilon_decay,reward_shaping,episodes_to_threshold,converged
e3,q_learning__479cc50f__s42,q_learning,479cc50f,42,15000,29.184009612999944,completed,16,3.2688071218718306,580004,"[-0.7907355208877328, -1.876737589459271, -2.8312526455533344, -3.68340176316793, -4.596274365403455, -5.40332639558433, -6.063710407931959, -6.436769269954022, -6.283868541397439, -5.200804538515522, -3.3499584613940097, -1.9293565682947833, 0.07611450785984922, 1.3340310321452873, 2.5508245339719493, 3.724740319943949, 4.394030460452146, 4.696528207162183, 5.156653347861532, 5.385909992934248, 5.5392267237380395, 5.64112827015393, 5.693141579864173, 5.735277233937132, 5.768053678813818, 5.7925511347586625, 5.857900463741519, 5.907930478551263, 5.92435833201342, 5.95204726092989, 5.983741630231916, 6.016644269217418, 6.054216059767623, 6.080202284876188, 6.085025350157583, 6.086232926146933, 6.090423238666455, 6.099790023562556, 6.111779873430561, 6.115327498580189, 6.120291854007674, 6.120905101588565, 6.122792259926036, 6.123022474764557, 6.123221700375325, 6.123732946450905, 6.124388554006317, 6.127485543002592, 6.130228245228125, 6.130701804401994, 6.131377189141316, 6.131579011987868, 6.131880396905322, 6.132391824551389, 6.132431669414934, 6.1345035910816295, 6.134907869554482, 6.135029556614722, 6.13849013206668, 6.138536002158631, 6.138588882461433, 6.13869101712918, 6.138848637239321, 6.1401919690646825, 6.1412904843465475, 6.141290974230134, 6.141371484865453, 6.143061638219658, 6.143116676767065, 6.143333882276531, 6.143977282032541, 6.144079998446145, 6.14414128133652, 6.144695710112064, 6.144763059551251, 6.144798718468647, 6.145667183687164, 6.145698535288314, 6.146049222451749, 6.146053965916126, 6.146343756372058, 6.146587490913066, 6.146608508304061, 6.147044511952059, 6.147194836357311, 6.147200913944607, 6.147252328301616, 6.147263173308639, 6.147414851526546, 6.147557279409363, 6.14766539724485, 6.1477196875193965, 6.14772145686074, 6.147748568106995, 6.14777078852251, 6.147802331374659, 6.147814365069284, 6.147819147520525, 6.147905854175146, 6.147986592898265, 6.147994247399191, 6.147996973477933, 6.1480030782319455, 6.148003110475793, 6.148016834881014, 6.148021021637555, 6.148023671817962, 6.1480844829272945, 6.148134818701686, 6.148135141937043, 6.148183240461612, 6.148185034045801, 6.148188253977305, 6.148192725498906, 6.148192754014775, 6.14826442750071, 6.148264478480917, 6.148265115872159, 6.148267723305572, 6.148268718342058, 6.148270947347607, 6.148278401184729, 6.148278443257788, 6.14827844756301, 6.14827886642135, 6.148281849436057, 6.148285150746996, 6.148314996285066, 6.148354222941127, 6.148354937997567, 6.1483723089575495, 6.148372378682965, 6.148374467590322, 6.148388812731613, 6.148391171231737, 6.148402242847111, 6.148404035882076, 6.1484181918286245, 6.148419167087525, 6.148427164146801, 6.148439819137838, 6.148449193704437, 6.148449193708207, 6.148459465723141, 6.14846446712026, 6.148469050225919, 6.14846951673236, 6.14846951679012, 6.148474260304036, 6.148476676420809]",8.05,2.491906089642216,8.0,12.95,13.0,1.0,0.0,0.0004969029999119811,24000,0.15,0.99,epsilon_greedy,linear,0.6,0.9995,none,1300,True
e3,q_learning__479cc50f__s43,q_learning,479cc50f,43,15000,29.097174911001275,completed,55,3.587129771837088,580680,"[-0.8638347384383434, -1.9451401587264192, -2.869669872762271, -3.780238672787132, -4.644998190530803, -5.43580642005536, -6.1540920087677655, -6.357505809101901, -6.239585644618036, -4.786400850668568, -3.3375186745989143, -1.8171854376580492, -0.24037196542992387, 1.4226745522783588, 2.494839773761498, 3.627981151106033, 4.2293882433387555, 4.712150786184651, 5.080023836510042, 5.337593596409371, 5.531998798814912, 5.68509276463774, 5.737993709484954, 5.846808731314701, 5.919420365453328, 5.969927767664261, 6.028654840974962, 6.07763632422131, 6.099313980464439, 6.135079994915799, 6.181306626904931, 6.201742383484796, 6.213632121774942, 6.230578726457372, 6.235585110478427, 6.2439474212808665, 6.253277648735016, 6.260237249194253, 6.262378470860048, 6.264553698697684, 6.267300759143661, 6.270473966977845, 6.271356250000069, 6.272234863052996, 6.273182874559709, 6.27372558760589, 6.275286547995763, 6.2777336548077765, 6.2790410659122955, 6.2807039604552735, 6.281687653480103, 6.282218798391804, 6.2835603053549205, 6.283977510077311, 6.284653490879132, 6.285227821692086, 6.285790366307122, 6.285936201741311, 6.286095098524771, 6.286631653854529, 6.286795069701511, 6.287225075521951, 6.288321674891873, 6.288622168216289, 6.289180521189921, 6.289545492513321, 6.289729799280308, 6.289773809106501, 6.290042798809325, 6.290203056491979, 6.290323908727007, 6.290488845806768, 6.2906080120993755, 6.2908815886451785, 6.290982173754132, 6.291114557598891, 6.2914512521352055, 6.291641509871201, 6.291867319790666, 6.291881908554742, 6.291914193613888, 6.292180065251712, 6.292192369241192, 6.292192381271473, 6.292331564110605, 6.292484580790256, 6.292570661455576, 6.2926102786391125, 6.292643816045697, 6.292678034850465, 6.292716597849401, 6.29278334320378, 6.2927899419131, 6.292854063290689, 6.292855679588306, 6.2928638730287565, 6.292891247546549, 6.292892622907705, 6.293012673616411, 6.293024825034065, 6.293088708588494, 6.293143286961282, 6.2931958869774745, 6.293237279962816, 6.293264999037003, 6.293309091521406, 6.293309091717378, 6.293340182908974, 6.293377628119513, 6.293377628912339, 6.29338846624547, 6.293426763258968, 6.2934773464178155, 6.293477346833355, 6.293533902659358, 6.293539138424325, 6.2935398559278, 6.293540465515336, 6.293548696143525, 6.29358164960781, 6.2935936117029225, 6.29359508514038, 6.293617980577918, 6.293640131474364, 6.293653372438793, 6.293669915212712, 6.293680451723385, 6.2936989748162, 6.293704856297896, 6.293715985547478, 6.293741588251005, 6.293744084080391, 6.293752401973624, 6.293760324197419, 6.29376444872141, 6.293784760460776, 6.293789588672538, 6.293798093755582, 6.293805172020271, 6.293816262648462, 6.293836349409491, 6.293837008867437, 6.293846576280369, 6.293856781729119, 6.293862758149319, 6.2938644995186115, 6.293869896932251, 6.29387411232291, 6.2938786579138455, 6.293879601839782]",8.05,2.491906089642216,8.0,12.95,13.0,1.0,0.0,0.00048580499982563195,24000,0.15,0.99,epsilon_greedy,linear,0.6,0.9995,none,1300,True
e3,q_learning__479cc50f__s44,q_learning,479cc50f,44,15000,28.957295645999693,completed,53,3.0843313700054993,578901,"[-1.0249953999031036, -1.9523414436488051, -2.911394997077075, -3.8304387585336173, -4.61352563537565, -5.431990014010137, -6.030116526984071, -6.1641003849373455, -5.440219944694825, -3.9854938498174035, -2.4775122646929533, -1.049107709876016, 0.3401115149707853, 1.5040730779627653, 2.420590672416482, 3.045216121115105, 3.6210666989511626, 4.152973559493037, 4.766929322778146, 4.9659716577751425, 5.087579690399077, 5.244271926738554, 5.51456332412049, 5.585972467343063, 5.673977169887785, 5.743832821279254, 5.798758029474956, 5.850234966068029, 5.896383043321417, 5.958361479187695, 5.974669058092243, 6.014505853780216, 6.020802762567089, 6.043628289098092, 6.051885034275916, 6.061443538158798, 6.0669141562445645, 6.071094670177041, 6.086252458611993, 6.0905135755895605, 6.093617556272487, 6.096681303716443, 6.102041642422462, 6.104226244573365, 6.109577909356605, 6.113043983386294, 6.115091130000696, 6.117382051162666, 6.1235855508934565, 6.125991429905314, 6.1286218447731535, 6.130105388081229, 6.132749544689386, 6.133049503873071, 6.133610094023353, 6.134821689550847, 6.135590752987296, 6.136072748913992, 6.137609467449884, 6.138646000531196, 6.1389751562033155, 6.139366006390434, 6.139819903591397, 6.140682137416379, 6.141357056356378, 6.14173474364674, 6.142210963915805, 6.142498765614851, 6.14293573773428, 6.14315818206755, 6.143212412294238, 6.1435102383031355, 6.143686537660048, 6.143835139956694, 6.144191865541948, 6.144544501755516, 6.144793476429119, 6.1451014442796215, 6.145465678621176, 6.145562031101638, 6.145728634455225, 6.145906869246293, 6.146101951908715, 6.146194040983973, 6.146250584614455, 6.146381179223034, 6.146409675775321, 6.146462704330657, 6.146572772574879, 6.146714531785119, 6.146752733066497, 6.14690006052163, 6.147001060306895, 6.147136087736929, 6.147212258546127, 6.147245917954648, 6.147367397531649, 6.147395841603055, 6.1473995730679984, 6.147492418184854, 6.1475996810533635, 6.147688075891849, 6.147785035459322, 6.147785951871666, 6.14782625888429, 6.147873691821483, 6.147948296871381, 6.14797640373094, 6.148023380629921, 6.148023444566067, 6.14804766496933, 6.14804843541363, 6.148069840795754, 6.148087965775103, 6.148092638798832, 6.148118608852871, 6.148130867484075, 6.1481617288510915, 6.1481869357136345, 6.148226046799985, 6.148241133028943, 6.148241786828768, 6.148255948686101, 6.148257757617605, 6.148272225608769, 6.14827222587033, 6.148272277392071, 6.148274227147923, 6.148297194857064, 6.148309883402832, 6.148316414325867, 6.1483164305473075, 6.148332417219401, 6.1483484997786295, 6.1483571794890794, 6.148366313017534, 6.1483680886471825, 6.148377550950914, 6.148385681790757, 6.1483862179242, 6.148394845921032, 6.148400709309168, 6.148411822118441, 6.1484201340169875, 6.148420947841814, 6.148430341193537, 6.148434545499305, 6.148435503871884, 6.148437345026187, 6.148438327757079]",8.05,2.491906089642216,8.0,12.95,13.0,1.0,0.0,0.0006161359700126923,24000,0.15,0.99,epsilon_greedy,linear,0.6,0.9995,none,1200,True
e3,q_learning__479cc50f__s45,q_learning,479cc50f,45,15000,28.232263869000235,completed,18,3.1704258389055564,581119,"[-0.8327927070026002, -1.857432127833857, -2.7227730422720167, -3.774731655447531, -4.760006167681613, -5.4473853569794, -5.9492142996072355, -5.5759106304562955, -4.877050889770918, -3.5264506825815185, -1.9141883471529932, -0.2968038454560555, 0.8258302402032077, 1.815161047479909, 2.513066414023169, 3.030355746922648, 3.6766806448175355, 4.197996731762284, 4.476779099252181, 4.703089679619855, 5.119295426660142, 5.219407168194478, 5.4419569758130795, 5.548540331850466, 5.5765427768404425, 5.609687506596676, 5.645665162492076, 5.725753834782171, 5.733050286894277, 5.773432233907399, 5.80324537687301, 5.823201811644623, 5.846513729293838, 5.866155984605523, 5.92590153404869, 5.928377200629105, 5.930571042693143, 5.933161940268328, 5.935676583974394, 5.945254062948538, 5.945513700915805, 5.952985623533288, 5.953893872550311, 5.954541998826508, 5.970009279504678, 5.974133668776519, 5.974605211647068, 5.9754687146508, 5.9757197822136465, 5.9757255767113895, 5.975989424120726, 5.980215193500853, 5.983582769443718, 5.983583585967671, 5.9890747833269815, 5.989191773240391, 5.991262291883382, 5.991272512939635, 5.993060302667866, 5.993095317848519, 5.995867192942672, 5.995924974901569, 5.99603989784436, 5.996072137444342, 5.996073694764169, 5.9960932584057804, 5.9998924930242, 5.9999723033818215, 6.000023486119142, 6.000376806841414, 6.00067725452176, 6.002051581184229, 6.002310499635931, 6.003024044845409, 6.00344962206445, 6.0038123855139895, 6.004317439065177, 6.004345035629987, 6.004765845648025, 6.004897996508057, 6.004939392785528, 6.004963815901942, 6.005189118832442, 6.005379164841591, 6.005380592049017, 6.005571545788161, 6.005927319398759, 6.006133563400288, 6.006320810241253, 6.006461920431997, 6.006529677448417, 6.006552206369169, 6.006552601060895, 6.006552826041112, 6.006664205286195, 6.006665020901821, 6.0067431404057325, 6.006836782214241, 6.006836782329059, 6.006919600106569, 6.00695205295552, 6.006984738579243, 6.007038428525269, 6.007043910354374, 6.007048064259336, 6.007093208307679, 6.007098042788323, 6.007101066788761, 6.0071053210805925, 6.00710693893161, 6.007159630897303, 6.007163782896472, 6.007179913920873, 6.007179916001176, 6.007205906396375, 6.007206224038337, 6.007221800140057, 6.007223061595877, 6.007223075589429, 6.007223123549228, 6.00722414904904, 6.007234722904391, 6.007246362445033, 6.007260427703395, 6.007271850147225, 6.007276725770514, 6.0072951585100975, 6.007302334851628, 6.007304180297098, 6.0073082760932035, 6.007308681325428, 6.007314680978707, 6.007314700835128, 6.007314747403368, 6.007318928347443, 6.007325119101698, 6.007330440104076, 6.007330442729742, 6.007331587197772, 6.007335907443059, 6.007335950589834, 6.0073398155149205, 6.007342402880841, 6.007342433912238, 6.007342433913908, 6.007346370961149, 6.007349686562767, 6.007352751846122, 6.007353505504246, 6.007353525259313]",8.05,2.491906089642216,8.0,12.95,13.0,1.0,0.0,0.00039037898997776213,24000,0.15,0.99,epsilon_greedy,linear,0.6,0.9995,none,1300,True
e3,q_learning__479cc50f__s46,q_learning,479cc50f,46,15000,28.739589832999627,completed,12,3.5891363863748618,580492,"[-1.0097512654683893, -1.8822220312800915, -2.9460287693489757, -3.9128008139552364, -4.886187472771141, -5.717645147979982, -6.208667913041121, -6.0058796430990835, -5.401335848091098, -3.790455595018369, -2.4583987316001963, -0.8902606659428616, 0.7707791873405497, 1.8849038905920483, 2.671966886583985, 3.2885159756013875, 4.001789049032985, 4.5188773003842595, 4.849911327274774, 5.109819809358006, 5.282605833796269, 5.541477987069728, 5.6617217095638965, 5.734737866886575, 5.81283397900755, 5.858200832491065, 5.8705383679513, 5.911152008588906, 5.92456687768512, 5.934567000542765, 5.95270701127665, 5.9663070683900035, 5.972796224333206, 5.984146237128891, 5.992485020925966, 5.994942273297671, 5.998046313471239, 6.006432992166551, 6.0095740001300255, 6.011334562225699, 6.014229015218314, 6.01515377655254, 6.017460389187252, 6.021255456638613, 6.021976668530636, 6.023241143170508, 6.024895758230546, 6.025962748250452, 6.026961308705951, 6.027924191487813, 6.028944282303043, 6.029592696795607, 6.032336001843081, 6.03339310543109, 6.034152922289299, 6.034524731182566, 6.034967933837694, 6.035525732136066, 6.03659528429235, 6.03695905304329, 6.03739376767099, 6.037842899851975, 6.038087335289636, 6.0387635825895245, 6.0387645431856924, 6.039039812332518, 6.039040512677394, 6.0394236004620625, 6.039643272288652, 6.039711906844102, 6.04009949493388, 6.040149205912969, 6.040352559676462, 6.040512031378531, 6.0408332641551175, 6.040865559731881, 6.040972626969545, 6.041229803951508, 6.041241030859521, 6.041275835896357, 6.041289363031988, 6.041367638516919, 6.041425925151757, 6.041509935126152, 6.041510109341832, 6.041689392475609, 6.041711973699295, 6.041865478842504, 6.0418730448612505, 6.041974866136739, 6.041974892731535, 6.042038084308617, 6.042038121617363, 6.042070385962851, 6.042123300591422, 6.042144777106933, 6.042175556491068, 6.042195121619731, 6.042215180614349, 6.042242529110322, 6.042255527677894, 6.042263359590211, 6.042263374810588, 6.042326345109531, 6.042326379908197, 6.0423396751517355, 6.042342181674803, 6.042387425463698, 6.042407136020606, 6.04242154794239, 6.04244446154561, 6.042479368084414, 6.042481794763815, 6.042501417412352, 6.042501440740169, 6.042539277369007, 6.042549517137621, 6.042564112777589, 6.042616734253366, 6.042625179718574, 6.042630479325369, 6.042632796775905, 6.0426376351781625, 6.042654322766608, 6.042655040969178, 6.0426610635431945, 6.042683685987826, 6.0427063385259165, 6.042717270525203, 6.042724667288607, 6.042729619927631, 6.0427448661841145, 6.042749822177468, 6.042756250776735, 6.0427617893386, 6.042761789428445, 6.042763262891756, 6.0427659313456115, 6.04276647553451, 6.042771479071862, 6.042777274028557, 6.0427799320047795, 6.042783652941653, 6.042783742399718, 6.04279005234711, 6.042792803948078, 6.042795352043767, 6.04279919131497, 6.042803062507839, 6.042803800863513]",8.05,2.491906089642216,8.0,12.95,13.0,1.0,0.0,0.0005302769700392673,24000,0.15,0.99,epsilon_greedy,linear,0.6,0.9995,none,1200,True
e3,q_learning__479cc50f__s47,q_learning,479cc50f,47,15000,29.150802422998822,completed,67,2.9945784344378095,578970,"[-0.8620981415225535, -1.854396686546314, -2.811765692642116, -3.67681158009746, -4.624044794591279, -5.171494748477067, -5.756760128297928, -5.676086281927321, -5.076266921297784, -3.8474130898330783, -1.856817508028604, -0.06687571650192033, 1.0411933750258011, 2.1297127376872864, 2.938838773061866, 3.6910194387865434, 4.422882824409991, 4.647966935187382, 4.877207648695433, 5.188311581495808, 5.328286175665959, 5.471382190298416, 5.582157873298518, 5.663210290105485, 5.717268129652172, 5.740480056253174, 5.761093506565442, 5.782598519729546, 5.792449319788576, 5.799552900497023, 5.807064809691143, 5.812289687923362, 5.8130383261668195, 5.813773423569966, 5.819627960130396, 5.822218898294755, 5.829397496476476, 5.8364872450211305, 5.839725774067896, 5.840686383429118, 5.84573397947945, 5.845888701113258, 5.8464014746467114, 5.846541315295067, 5.8475766651503145, 5.848165987922765, 5.8493372238791554, 5.850716220257112, 5.851706081334055, 5.852869366033774, 5.853310320816975, 5.853968628408053, 5.854850550263448, 5.855844112709219, 5.856801388272964, 5.857060750354764, 5.857192692028316, 5.857531825803297, 5.858284314300218, 5.8586480843376405, 5.858856503056807, 5.859001542768752, 5.859134232421289, 5.859543918805316, 5.8599690017593025, 5.859973838250292, 5.860041228341805, 5.860096585802651, 5.860196970990547, 5.8603101718731265, 5.860321423123071, 5.860334565672184, 5.860576385981757, 5.860640285408178, 5.860724358953765, 5.860757800197633, 5.860832525855257, 5.860918307496896, 5.861033315759557, 5.8610338832001485, 5.861133202457983, 5.8612306118007815, 5.861234234786045, 5.861260839365161, 5.861293416598168, 5.86129418942366, 5.861301966058476, 5.861316893538933, 5.861387710764117, 5.86140232404115, 5.86142660843124, 5.861502977826004, 5.861532266984156, 5.861564442314917, 5.8615827591094565, 5.861583997475315, 5.861595473682944, 5.86161983362211, 5.8616212760658355, 5.861641521155184, 5.861655473751485, 5.861656547582586, 5.861677732627625, 5.861700368805829, 5.861709818063513, 5.86171114661191, 5.861715188665339, 5.861729735193439, 5.861751253864012, 5.861751948130857, 5.861772126010749, 5.861772676142731, 5.8617788423954975, 5.861782499717708, 5.861788484092, 5.861799114963068, 5.861804012459175, 5.861819939529036, 5.861832293155186, 5.861841315336166, 5.861843263802399, 5.861856263695004, 5.8618660121882895, 5.861866042167171, 5.8618707413627105, 5.861872152739105, 5.861875670751115, 5.861885444903224, 5.861885463296184, 5.861886247776178, 5.861890817055257, 5.861893919041322, 5.86189584254254, 5.861902116027658, 5.86190820671499, 5.861910549534297, 5.861912592198528, 5.861915143580423, 5.861917042291666, 5.861918875839734, 5.861921612266205, 5.8619226555914965, 5.8619259308597504, 5.861927558464235, 5.861927992734693, 5.861928131420508, 5.861928135075732, 5.86192813588135, 5.86192929498578, 5.861929341926275]",8.05,2.491906089642216,8.0,12.95,13.0,1.0,0.0,0.0004230399899279291,24000,0.15,0.99,epsilon_greedy,linear,0.6,0.9995,none,1400,True
e3,q_learning__479cc50f__s48,q_learning,479cc50f,48,15000,29.504104485000425,completed,1,3.473384516577455,579190,"[-0.8255657887002922, -1.9084031050516486, -2.889042737674302, -3.768268950372937, -4.56291888021014, -5.469815144479298, -6.035366730118499, -6.141275893671689, -5.827662236665034, -5.113398652157704, -3.3768076220351815, -1.5739782829591555, -0.25150322907159023, 0.8850927601269376, 1.829650358307701, 2.8417793294936233, 3.5274334770692723, 4.131785310272234, 4.583455203910022, 4.840170101324893, 4.955227340503783, 5.061256827402707, 5.143792117845198, 5.229707436479809, 5.30730083866997, 5.350702498675644, 5.431577778042738, 5.458303008254772, 5.483214014327641, 5.498817639753382, 5.525099020826654, 5.533595427992379, 5.552071887822033, 5.5585304938600615, 5.566859989900632, 5.588782145505338, 5.600063006130966, 5.601281689818851, 5.604565130798298, 5.612436060549395, 5.615130832702633, 5.62837081867053, 5.628574255439671, 5.633487711857257, 5.635852918201289, 5.637202808000926, 5.638222999983061, 5.638713406106463, 5.644599143042184, 5.6489534753813135, 5.649126120487469, 5.649742016075607, 5.6500010115976265, 5.65034725404935, 5.65054304107756, 5.650737819509155, 5.650912070489105, 5.651871117889447, 5.652330830937015, 5.655713672583402, 5.6611242789611245, 5.661311876282936, 5.661622571798403, 5.664084310228363, 5.664084625137053, 5.66427124206076, 5.6644341310184085, 5.666604273473724, 5.66682529416774, 5.667101321769595, 5.667137973282779, 5.671095445320286, 5.671139637822193, 5.672095191130278, 5.672219368684195, 5.672219424365863, 5.672313693022113, 5.672339482493781, 5.6723436829244855, 5.6731780676207455, 5.673274404363179, 5.67399094575575, 5.674040188474001, 5.67410776868225, 5.674232920950828, 5.674982310354793, 5.674982312711898, 5.6754910424835066, 5.675563941772727, 5.6756105264053085, 5.675623731498635, 5.675645961556089, 5.675662305401089, 5.675669911239413, 5.675697701763235, 5.675708744570993, 5.67579890894101, 5.675836738680679, 5.675857373355069, 5.676693648591035, 5.676710604764299, 5.676737197315751, 5.676751278884855, 5.676767340573546, 5.676776480868053, 5.676781913341517, 5.676807970103864, 5.676822715111904, 5.677638744827758, 5.67766122734696, 5.6776643367636215, 5.677860195428743, 5.678030893609291, 5.678042490736102, 5.678048719281952, 5.678071743182305, 5.678078552602583, 5.678228800531585, 5.678254235624291, 5.678254338404345, 5.678376219242661, 5.678480444918287, 5.678485618296132, 5.678502472806733, 5.6785905525182745, 5.678730187768786, 5.6788294676271915, 5.678868992264939, 5.67887357305946, 5.678917420382148, 5.67891884760696, 5.678953180851492, 5.67895364044635, 5.678956409004638, 5.678956632374539, 5.6789580065605465, 5.678962737635403, 5.6789714102272715, 5.67900042035362, 5.679003127176519, 5.6790142664421674, 5.6790142664423895, 5.679015139530981, 5.679015881656428, 5.679016531188808, 5.679018061723356, 5.679022703727132, 5.679027548111792, 5.679051578482204, 5.679054591720974]",8.05,2.491906089642216,8.0,12.95,13.0,1.0,0.0,0.00041311799997856725,24000,0.15,0.99,epsilon_greedy,linear,0.6,0.9995,none,1300,True
e3,q_learning__479cc50f__s49,q_learning,479cc50f,49,15000,29.175475385000027,completed,52,2.833566657059615,578143,"[-1.0523531048788404, -2.1143620997505126, -3.116647151341357, -3.9348741927074533, -4.834534391510712, -5.416059259645629, -6.0177015271957215, -6.4528390879845565, -5.810798237014649, -4.999480797090906, -3.4885015357563427, -2.11065616398285, -0.8444454633513147, 0.34035042133500687, 1.458569512992916, 2.184277127094567, 2.4691452940069967, 3.018069555275711, 3.4112404050509553, 3.718383266024966, 3.8920325773915034, 4.021909586569907, 4.182274739223456, 4.324194426514856, 4.365191974701244, 4.5010219756738925, 4.639512327401517, 4.732562334324265, 4.837335744003352, 4.907132219841363, 4.939465153095861, 5.050876088138648, 5.143193756583146, 5.17255959930691, 5.19953337250366, 5.218097894502078, 5.2337105279879195, 5.264995915312534, 5.2688247385939535, 5.313819024663315, 5.333390117097692, 5.367892227772074, 5.401815044998799, 5.402642389192803, 5.412074133414995, 5.4127201500492275, 5.426839395395496, 5.43743657857645, 5.441069199623427, 5.441892241419845, 5.443150657063014, 5.458094166489912, 5.458462866102371, 5.462937220334061, 5.48338508663206, 5.4873845240775, 5.4874065207067275, 5.4877011276118655, 5.491240541305917, 5.491312299153875, 5.497134934177813, 5.50243679014317, 5.507683304343392, 5.515720134538829, 5.521328685321149, 5.523454462229839, 5.528792307575469, 5.532558959514931, 5.532651025941184, 5.532676706846156, 5.535750341407323, 5.5373434112867335, 5.539943967623813, 5.543861692944236, 5.545146876385133, 5.545361517021235, 5.545509089654219, 5.548467698358318, 5.5493814003130035, 5.550169549775741, 5.550186127862136, 5.552192837022437, 5.55327385345367, 5.556728958795278, 5.558820432946231, 5.559399508127379, 5.559975671744117, 5.560451366643396, 5.56051306581506, 5.560567578379366, 5.560600605387026, 5.561097112008514, 5.564029037360487, 5.565906914867292, 5.565949156572149, 5.565952081219381, 5.566205169172899, 5.5662744646902365, 5.566306708415757, 5.56633481230055, 5.566755921540917, 5.566785815926952, 5.566997297757464, 5.567562762551918, 5.567573374500054, 5.567911745247048, 5.568181234003732, 5.568795283937524, 5.569324294959874, 5.569324311479671, 5.569545796500152, 5.569698531303853, 5.570164638977262, 5.570302306681261, 5.570413206605589, 5.57079386165876, 5.570984941710972, 5.571052988240879, 5.571114599949886, 5.571466494290755, 5.571471958664955, 5.571479146532468, 5.571527947630946, 5.571708556724589, 5.571724951746166, 5.571725838678036, 5.5717836783773285, 5.572082377281902, 5.572082940942929, 5.572165930392774, 5.572196675692649, 5.572821573171038, 5.5728216218289, 5.573113556352505, 5.57311355766842, 5.573316517981572, 5.573339304237815, 5.57355937711866, 5.5737018990737175, 5.573841388911717, 5.573944606066139, 5.574013113785129, 5.574051052177566, 5.574064898045227, 5.574065452878298, 5.574069294791763, 5.574128469492206, 5.574171221186401, 5.574171362552925, 5.574177158080435]",8.05,2.491906089642216,8.0,12.95,13.0,1.0,0.0,0.0003350470000623318,24000,0.15,0.99,epsilon_greedy,linear,0.6,0.9995,none,1600,True
e3,q_learning__479cc50f__s50,q_learning,479cc50f,50,15000,28.417516211000475,completed,61,3.62042815147601,575154,"[-0.6667186149145399, -1.6371932049639466, -2.537865541876525, -3.4125549849348515, -4.350271409213998, -5.218251032190211, -5.937849234913258, -6.5537072812860355, -6.1764449813081965, -5.238817791968133, -3.7011771032841354, -1.9861262165634654, -0.5333979686716098, 0.7168590522345876, 2.2194155532257773, 2.989262556203966, 3.507936359313877, 3.938487217957989, 4.321525275489738, 4.628603489702324, 4.829780620783407, 5.0226851792487635, 5.126002710726533, 5.188580287064512, 5.239437743532728, 5.309292385591856, 5.399399303705612, 5.448322063266675, 5.4928525748625, 5.519813874505915, 5.549290070047274, 5.554020471592556, 5.564199963574734, 5.582502485500635, 5.591982236961694, 5.628382270475345, 5.634871013735171, 5.649218381915204, 5.651843174970221, 5.6637951926470445, 5.6670700343568035, 5.674637501151823, 5.684995311148366, 5.687357037106556, 5.692121792032432, 5.699696438057859, 5.707949784792871, 5.710093238583783, 5.7160776951099415, 5.7173747091420895, 5.720515815978432, 5.721334961070411, 5.721578494082629, 5.721787029845233, 5.722162032464977, 5.726281084044979, 5.726896828491837, 5.727190660248425, 5.727294870656355, 5.732442554605603, 5.732705971318058, 5.7331271784483055, 5.734736222395401, 5.7359199506050205, 5.7373128228366435, 5.740058760896721, 5.742041373085927, 5.742330684573374, 5.742371954304299, 5.743256805442163, 5.743392525149509, 5.743393639705591, 5.743412050519383, 5.744153991067564, 5.744936459387126, 5.7455597652863855, 5.745560073031615, 5.746198131970481, 5.746653121497753, 5.746780204803214, 5.746780980169617, 5.747425061682804, 5.748134396958337, 5.748134564018218, 5.748216279351677, 5.748237408915514, 5.748491337005823, 5.749245420960402, 5.749773612847976, 5.74978888365001, 5.749814514206916, 5.749825529559521, 5.750730760106468, 5.751096224899302, 5.751187805390777, 5.751264635682022, 5.751329737226546, 5.751799420267943, 5.752192882181362, 5.752327922521362, 5.75243599851462, 5.752445082544939, 5.7528289980519665, 5.752947142708582, 5.753228990550955, 5.7532822936579375, 5.753308997718294, 5.75334713970236, 5.753381142141619, 5.7534603549565855, 5.753460504937999, 5.7534891875249805, 5.75348924649168, 5.753492248344076, 5.753519106690391, 5.753544684556603, 5.7536852886987315, 5.753945207263303, 5.754023650051964, 5.754025177802408, 5.754228997750431, 5.75422899835549, 5.7542324433887915, 5.754444274386805, 5.7544468694461015, 5.754449044042461, 5.754462371574312, 5.754462397398415, 5.754736382068552, 5.754839039181905, 5.754839039385777, 5.755123297468619, 5.755155825991658, 5.75515625958445, 5.755157061993547, 5.755165838928886, 5.755167694989682, 5.755233093898784, 5.755239475064401, 5.755255421174107, 5.755260398208063, 5.755260814557976, 5.7553252543436555, 5.755325608224118, 5.755373422412374, 5.755397695611521, 5.755414806638886, 5.755418137679701, 5.755465739833887, 5.755465896899259]",8.05,2.491906089642216,8.0,12.95,13.0,1.0,0.0,0.0004762870098784333,24000,0.15,0.99,epsilon_greedy,linear,0.6,0.9995,none,1400,True
